Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Cumulative_Returns
2015-01-05,370.0,351.5,351.5,351.5,199.02,,,
2015-01-06,333.93,333.93,333.93,333.93,305.34,-0.049985775248933106,-0.051278321077475424,-0.049985775248933106
2015-01-07,317.24,317.24,317.24,317.24,171.31,-0.04998053484263165,-0.05127280495812522,-0.09746799431009945
2015-01-08,301.38,301.38,286.33,300.0,618.4,-0.05434371453788933,-0.05587611055891785,-0.1465149359886201
2015-01-09,300.0,300.0,300.0,300.0,13.99,0.0,0.0,-0.1465149359886201
2015-01-12,300.0,315.0,300.0,315.0,73.62,0.050000000000000044,0.04879016416943204,-0.10384068278805103
2015-01-13,305.0,330.75,305.0,305.07,190.1,-0.03152380952380951,-0.03203138035447728,-0.13209103840682768
2015-01-14,300.01,301.11,300.01,301.11,67.75,-0.012980627396990796,-0.013065611977337077,-0.14335704125177784
2015-01-15,316.0,310.0,310.0,310.0,116.55,0.02952409418484936,0.02909665098537327,-0.11806543385490731
2015-01-16,325.0,311.13,311.1,311.13,91.49,0.0036451612903225517,0.00363853379056059,-0.11485064011379775
2015-01-19,298.0,311.0,310.0,311.0,1.18,-0.0004178317744993887,-0.00041791909051839784,-0.11522048364153603
2015-01-20,305.0,305.0,305.0,305.0,78.58,-0.019292604501607746,-0.01948113557182254,-0.1322901849217637
2015-01-21,300.0,302.5,300.0,300.06,611.64,-0.016196721311475426,-0.016329321948544313,-0.14634423897581772
2015-01-22,300.0,300.0,300.0,300.0,189.28,-0.00019996000799837876,-0.00019998000266624517,-0.14651493598861998
2015-01-23,300.0,300.55,300.0,300.55,2.03,0.0018333333333333535,0.0018316548289700125,-0.1449502133712658
2015-01-26,301.0,301.0,300.9,300.9,95.59,0.0011645316918980075,0.0011638541508283075,-0.14395448079658602
2015-01-27,301.0,301.0,301.0,301.0,119.01,0.00033233632436036054,0.00033228111287629823,-0.1436699857752488
2015-01-28,301.2,301.51,301.2,301.51,42.24,0.0016943521594683375,0.0016929183641891381,-0.14221906116642957
2015-01-29,301.51,301.51,301.51,301.51,15.37,0.0,0.0,-0.14221906116642957
2015-01-30,305.0,305.23,305.16,305.23,278.46,0.01233789924048967,0.012262407665695906,-0.13163584637268833
2015-02-02,318.0,318.0,318.0,318.0,31.45,0.04183730301739663,0.04098579200141601,-0.09530583214793731
2015-02-03,318.0,318.0,318.0,318.0,1.89,0.0,0.0,-0.09530583214793731
2015-02-04,318.0,318.0,318.0,318.0,4.2,0.0,0.0,-0.09530583214793731
2015-02-05,333.9,318.0,318.0,318.0,3.3,0.0,0.0,-0.09530583214793731
2015-02-06,333.9,333.9,333.9,333.9,36.1,0.04999999999999982,0.048790164169431834,-0.05007112375533429
