Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Cumulative_Returns
2015-01-05,3.1,3.25,3.1,3.22,25.08,,,
2015-01-06,3.3,3.35,3.14,3.18,64.88,-0.012422360248447228,-0.012500162764231494,-0.012422360248447228
2015-01-07,3.18,3.1,3.03,3.03,19.2,-0.04716981132075482,-0.0483185772708078,-0.05900621118012439
2015-01-08,3.0,3.13,2.86,3.0,24.49,-0.009900990099009799,-0.00995033085316798,-0.06832298136645965
2015-01-09,3.14,3.15,3.02,3.1,16.6,0.03333333333333344,0.03278982282299097,-0.037267080745341574
2015-01-12,3.15,3.16,2.99,3.16,19.01,0.019354838709677358,0.019169916107720123,-0.018633540372670843
2015-01-13,3.11,3.11,3.02,3.07,13.09,-0.02848101265822789,-0.028894465999715003,-0.04658385093167705
2015-01-14,3.06,3.1,3.04,3.07,12.85,0.0,0.0,-0.04658385093167705
2015-01-15,3.15,3.15,3.0,3.06,9.46,-0.0032573289902279035,-0.0032626456348162714,-0.0496894409937888
2015-01-16,3.0,3.03,2.98,2.98,32.49,-0.02614379084967322,-0.02649161544697634,-0.07453416149068326
2015-01-19,3.08,3.1,3.0,3.04,29.14,0.020134228187919545,0.01993421490081733,-0.05590062111801242
2015-01-20,3.1,3.09,3.0,3.0,28.35,-0.013157894736842146,-0.01324522675002068,-0.06832298136645965
2015-01-21,3.01,3.03,3.0,3.01,7.89,0.0033333333333331883,0.0033277900926745245,-0.065217391304348
2015-01-22,2.98,3.01,2.98,2.99,8.35,-0.006644518272425071,-0.006666691358189122,-0.0714285714285714
2015-01-23,2.98,3.0,2.95,3.0,6.18,0.0033444816053511683,0.0033389012655146303,-0.06832298136645965
2015-01-26,3.0,3.0,2.93,2.98,7.3,-0.00666666666666671,-0.006688988150796652,-0.07453416149068326
2015-01-27,2.91,2.97,2.86,2.9,12.46,-0.02684563758389269,-0.027212563524884815,-0.09937888198757772
2015-01-28,2.9,2.96,2.88,2.9,7.17,0.0,0.0,-0.09937888198757772
2015-01-29,2.88,2.9,2.76,2.78,23.69,-0.04137931034482767,-0.04225980928988273,-0.1366459627329194
2015-01-30,2.9,2.85,2.78,2.82,8.1,0.014388489208633004,0.014285957247476434,-0.12422360248447228
2015-02-02,2.9,2.95,2.85,2.9,10.32,0.028368794326241176,0.027973852042406162,-0.09937888198757783
2015-02-03,2.87,2.93,2.87,2.9,12.09,0.0,0.0,-0.09937888198757783
2015-02-04,2.9,3.0,2.9,3.0,23.08,0.034482758620689724,0.033901551675681416,-0.06832298136645976
2015-02-05,3.0,3.0,2.89,2.89,24.76,-0.036666666666666625,-0.03735578654376886,-0.10248447204968958
2015-02-06,2.88,2.91,2.75,2.8,11.64,-0.03114186851211087,-0.0316370849431827,-0.1304347826086959
2015-02-09,2.85,2.89,2.66,2.68,14.09,-0.042857142857142705,-0.04380262265839277,-0.16770186335403736
2015-02-10,2.69,2.7,2.55,2.56,17.78,-0.04477611940298509,-0.04580953603129422,-0.20496894409937894
2015-02-11,2.67,2.62,2.54,2.54,30.24,-0.0078125,-0.007843177461025893,-0.21118012422360255
2015-02-12,2.54,2.54,2.42,2.42,49.99,-0.047244094488189003,-0.04839654086185021,-0.24844720496894424
2015-02-13,2.3,2.41,2.19,2.28,55.76,-0.05785123966942152,-0.05959209720224566,-0.2919254658385094
2015-02-16,2.37,2.4,2.26,2.35,22.28,0.03070175438596512,0.03023988518971839,-0.2701863354037267
2015-02-17,2.43,2.55,2.36,2.55,26.4,0.0851063829787233,0.0816780310142671,-0.2080745341614908
2015-02-18,2.67,2.79,2.63,2.78,22.45,0.09019607843137245,0.08635756853221083,-0.1366459627329195
2015-02-19,2.8,2.8,2.66,2.66,14.88,-0.04316546762589912,-0.044124804908937824,-0.17391304347826098
2015-02-20,2.53,2.53,2.41,2.45,14.01,-0.07894736842105265,-0.08223809823697212,-0.23913043478260876
2015-02-23,2.56,2.66,2.55,2.57,13.88,0.048979591836734615,0.047817874350492735,-0.20186335403726718
2015-02-24,2.65,2.65,2.53,2.65,32.76,0.031128404669260812,0.03065374109100252,-0.17701863354037273
2015-02-25,2.65,2.67,2.6,2.66,14.88,0.0037735849056603765,0.0037664827954768648,-0.17391304347826098
2015-02-26,2.75,2.74,2.66,2.66,23.06,0.0,0.0,-0.17391304347826098
2015-02-27,2.72,2.77,2.67,2.68,10.28,0.007518796992481258,0.007490671729157659,-0.16770186335403736
2015-03-02,2.7,2.74,2.68,2.7,5.44,0.00746268656716409,0.0074349784875179905,-0.16149068322981386
2015-03-03,2.72,2.85,2.72,2.85,25.8,0.05555555555555558,0.05406722127027579,-0.11490683229813681
2015-03-04,2.99,2.99,2.85,2.85,18.47,0.0,0.0,-0.11490683229813681
2015-03-05,2.84,2.8,2.7,2.8,16.89,-0.01754385964912286,-0.017699577099400975,-0.1304347826086959
2015-03-06,2.94,2.99,2.8,2.8,43.96,0.0,0.0,-0.1304347826086959
2015-03-09,2.87,2.87,2.73,2.73,14.96,-0.02499999999999991,-0.025317807984289783,-0.15217391304347838
2015-03-10,2.77,2.86,2.75,2.86,7.64,0.04761904761904767,0.04652001563489291,-0.11180124223602494
2015-03-11,3.0,3.05,2.87,3.0,49.37,0.04895104895104896,0.04779066383634848,-0.06832298136645976
2015-03-12,3.0,3.0,2.91,2.97,17.87,-0.009999999999999898,-0.010050335853501338,-0.07763975155279501
2015-03-13,3.0,3.09,2.99,3.0,37.14,0.010101010101009944,0.010050335853501286,-0.06832298136645976
2015-03-16,2.99,2.99,2.85,2.85,20.64,-0.04999999999999993,-0.05129329438755046,-0.1149068322981367
2015-03-17,2.72,2.94,2.71,2.73,21.52,-0.04210526315789476,-0.043017385083690816,-0.15217391304347838
2015-03-18,2.71,2.75,2.69,2.74,5.85,0.00366300366300365,0.003656311203110479,-0.14906832298136663
2015-03-19,2.71,2.77,2.61,2.73,7.92,-0.0036496350364964014,-0.0036563112031105433,-0.1521739130434785
2015-03-20,2.7,2.7,2.6,2.67,5.11,-0.02197802197802201,-0.022223136784710235,-0.17080745341614934
2015-03-23,2.69,2.7,2.56,2.56,6.43,-0.041198501872659166,-0.042071213920687044,-0.20496894409937916
