Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Cumulative_Returns
2015-01-05,6.04,6.04,6.04,6.04,1.5,,,
2015-01-06,5.76,5.76,5.74,5.74,1.59,-0.04966887417218535,-0.05094480161524845,-0.04966887417218535
2015-01-07,5.82,5.54,5.53,5.53,568.23,-0.03658536585365857,-0.037271394797231655,-0.08443708609271516
2015-01-08,5.26,5.52,5.0,5.52,2.18,-0.001808318264014619,-0.0018099552452396416,-0.08609271523178819
2015-01-09,5.35,5.71,5.35,5.71,1.0,0.034420289855072506,0.03384116337891495,-0.054635761589404086
2015-01-12,5.7,5.72,5.7,5.72,532.58,0.0017513134851137035,0.0017497817237875507,-0.052980132450331396
2015-01-13,5.9,5.61,5.61,5.61,416.17,-0.019230769230769162,-0.019418085857101513,-0.07119205298013265
2015-01-14,5.33,5.48,5.1,5.1,5.43,-0.09090909090909105,-0.09531017980432502,-0.15562913907284803
2015-01-15,5.29,5.47,5.12,5.16,3.39,0.011764705882353121,0.011696039763191456,-0.14569536423841078
2015-01-16,5.0,5.25,5.19,5.25,1.48,0.01744186046511631,0.017291497110061043,-0.13079470198675514
2015-01-19,5.3,5.3,5.28,5.28,1.16,0.005714285714285783,0.005698021114637796,-0.1258278145695365
2015-01-20,5.29,5.44,5.25,5.35,1.33,0.01325757575757569,0.013170463189745008,-0.11423841059602668
2015-01-21,5.3,5.35,5.3,5.33,719.42,-0.0037383177570092796,-0.0037453227301619415,-0.11754966887417229
2015-01-22,5.12,5.27,5.08,5.27,1.58,-0.011257035647279645,-0.01132087562448231,-0.12748344370860942
2015-01-23,5.25,5.53,5.25,5.53,8.94,0.04933586337760931,0.04815745298097267,-0.08443708609271516
2015-01-26,5.8,6.09,5.55,5.61,9.32,0.014466546112115841,0.014362904000361623,-0.07119205298013231
2015-01-27,5.69,5.89,5.69,5.89,3.0,0.04991087344028511,0.0487052781288903,-0.024834437086092676
2015-01-28,5.7,5.98,5.97,5.98,2.01,0.015280135823429575,0.015164570299045063,-0.009933774834437026
2015-01-29,5.99,6.28,6.0,6.28,56.18,0.050167224080267525,0.04894941251756691,0.039735099337748325
2015-01-30,6.5,6.82,6.18,6.82,19.37,0.08598726114649691,0.08248949137526351,0.12913907284768222
2015-02-02,7.16,7.51,6.81,7.51,19.15,0.10117302052785915,0.09637599392067256,0.24337748344370858
2015-02-03,7.87,8.26,7.52,7.52,86.48,0.0013315579227695107,0.0013306721857049505,0.24503311258278115
2015-02-04,7.69,7.4,7.31,7.31,2.38,-0.027925531914893664,-0.02832286420006137,0.21026490066225123
2015-02-05,6.95,6.95,6.95,6.95,556.2,-0.04924760601915179,-0.05050161418498631,0.15066225165562885
2015-02-06,6.61,6.9,6.61,6.9,3.47,-0.007194244604316502,-0.00722024797348702,0.14238410596026463
2015-02-09,7.24,7.55,6.88,6.88,5.17,-0.0028985507246377384,-0.0029027596579614626,0.1390728476821188
2015-02-10,6.7,7.15,6.55,7.15,2.95,0.03924418604651159,0.03849370476066395,0.18377483443708553
2015-02-11,6.82,6.82,6.8,6.8,725.16,-0.04895104895104907,-0.0501897445238554,0.12582781456953573
2015-02-12,6.46,6.46,6.46,6.46,473.52,-0.04999999999999993,-0.05129329438755046,0.06953642384105896
2015-02-13,6.14,6.14,6.14,6.14,925.74,-0.049535603715170295,-0.050804575635459405,0.016556291390727784
2015-02-16,6.08,6.1,5.89,5.9,6.6,-0.03908794788273606,-0.03987239124737723,-0.02317880794702043
2015-02-17,6.12,6.18,6.0,6.18,6.12,0.047457627118643986,0.04636592055792556,0.02317880794701921
2015-02-18,6.18,6.32,6.18,6.2,1.12,0.003236245954692629,0.00323102058144654,0.026490066225165032
2015-02-19,6.25,6.25,6.13,6.2,1.52,0.0,0.0,0.026490066225165032
2015-02-20,6.06,6.19,6.06,6.19,710.39,-0.001612903225806428,-0.0016142053545411135,0.02483443708609223
