Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Cumulative_Returns
2015-01-05,174.0,165.3,165.3,165.3,481.24,,,
2015-01-06,157.04,157.04,157.04,157.04,201.12,-0.0499697519661223,-0.051261454858772974,-0.0499697519661223
2015-01-07,149.19,141.74,141.74,141.74,467.48,-0.09742740703005592,-0.10250615658609556,-0.14252873563218393
2015-01-08,134.66,129.98,127.93,128.52,901.92,-0.09326936644560457,-0.09790985913445217,-0.22250453720508168
2015-01-09,124.01,130.21,130.0,130.21,678.57,0.013149704326174794,0.013063997492979124,-0.21228070175438607
2015-01-12,126.85,133.19,128.61,130.0,827.86,-0.0016127793564243431,-0.001614081285054638,-0.21355111917725367
2015-01-13,130.01,130.0,128.01,129.98,710.82,-0.00015384615384628209,-0.00015385798937972517,-0.21367211131276498
2015-01-14,129.41,129.41,124.99,128.0,565.62,-0.015233112786582459,-0.015350328546585563,-0.22565033272837287
2015-01-15,133.99,139.99,132.0,132.0,576.29,0.03125,0.030771658666753687,-0.20145190562613458
2015-01-16,130.0,130.0,130.0,130.0,3.06,-0.015151515151515138,-0.01526747213078842,-0.21355111917725378
2015-01-19,125.1,128.0,126.0,126.0,237.8,-0.03076923076923077,-0.031252543504104426,-0.23774954627949207
2015-01-20,126.5,131.5,126.5,131.5,818.79,0.04365079365079372,0.04272494466634131,-0.20447670901391435
2015-01-21,134.55,138.45,130.0,130.0,3.56,-0.011406844106463865,-0.011472401162236807,-0.21355111917725367
2015-01-22,130.0,130.0,127.02,127.02,142.77,-0.022923076923076935,-0.02318989608075364,-0.23157894736842122
2015-01-23,130.0,130.0,129.99,129.99,8.04,0.023382144544166428,0.02311297004509909,-0.21361161524500916
2015-01-26,128.02,0.0,0.0,129.99,65.87,0.0,0.0,-0.21361161524500916
2015-01-27,129.0,129.0,129.0,129.0,67.43,-0.007615970459266208,-0.0076451200582557275,-0.2196007259528132
2015-01-28,131.99,131.99,131.99,131.99,71.27,0.0231782945736434,0.022913757779191073,-0.20151240169389006
2015-01-29,130.05,130.05,130.05,130.05,37.4,-0.01469808318812027,-0.014807170246202607,-0.21324863883847567
2015-01-30,129.0,130.0,129.0,129.99,4.31,-0.00046136101499427706,-0.0004614674747328633,-0.21361161524500927
2015-02-02,128.0,129.9,125.0,129.9,139.69,-0.0006923609508423523,-0.0006926007433738563,-0.21415607985480967
2015-02-03,133.88,133.88,128.0,129.96,42.06,0.00046189376443428465,0.00046178712434580396,-0.21379310344827596
2015-02-04,128.32,128.46,128.32,128.46,92.36,-0.011542012927054479,-0.011609138971253125,-0.2228675136116154
2015-02-05,130.0,129.0,128.0,128.99,140.75,0.004125797913747453,0.004117310147398295,-0.2196612220205688
2015-02-06,124.08,128.9,124.08,128.9,19.47,-0.0006977285060857374,-0.0006979720319030317,-0.2202056866303692
2015-02-09,130.0,125.0,125.0,125.0,115.58,-0.030256012412723132,-0.030723172642840673,-0.24379915305505162
2015-02-10,125.0,125.0,120.72,124.1,18.54,-0.007200000000000095,-0.007226045091739694,-0.24924379915305528
2015-02-11,123.0,123.25,120.71,120.8,50.82,-0.026591458501208698,-0.026951406709846946,-0.2692075015124019
2015-02-12,118.78,120.0,118.78,120.0,181.63,-0.0066225165562913135,-0.006644542718668501,-0.2740471869328496
2015-02-13,114.5,114.5,114.0,114.0,270.09,-0.050000000000000044,-0.05129329438755058,-0.3103448275862071
2015-02-16,114.99,114.99,113.4,113.4,92.95,-0.0052631578947367474,-0.005277057100843669,-0.31397459165154273
2015-02-17,110.0,119.07,110.0,119.07,577.79,0.04999999999999982,0.048790164169431834,-0.27967332123412003
2015-02-18,124.49,124.95,119.0,124.7,325.15,0.04728311077517433,0.04619929722290713,-0.2456140350877195
2015-02-19,123.0,123.28,123.0,123.28,140.29,-0.011387329591018402,-0.011452661674130414,-0.25420447670901414
2015-02-20,123.0,123.5,120.0,120.55,56.32,-0.02214471122647632,-0.022393586384680263,-0.2707199032062918
2015-02-23,123.2,124.99,123.2,124.9,301.33,0.0360846121941103,0.03544881250435191,-0.24440411373260762
2015-02-24,124.98,126.0,124.98,125.49,400.68,0.004723779023218411,0.004712656990684593,-0.24083484573502756
2015-02-25,129.99,126.0,124.31,125.02,605.44,-0.0037453183520599342,-0.003752349618550464,-0.24367816091954053
2015-02-26,123.01,123.01,123.01,123.01,67.77,-0.01607742761158204,-0.01620807162297254,-0.2558378705384152
2015-02-27,125.0,125.0,120.0,123.5,118.5,0.0039834159824403415,0.003975503187338132,-0.25287356321839116
2015-03-02,127.99,122.0,122.0,122.0,75.41,-0.012145748987854255,-0.012220111334775331,-0.2619479733817306
2015-03-03,127.49,127.49,122.15,123.05,43.61,0.008606557377049073,0.008569732103808207,-0.25559588626739316
2015-03-04,125.5,126.0,125.5,126.0,574.23,0.023973994311255575,0.023691130114413116,-0.2377495462794924
2015-03-05,127.0,127.0,127.0,127.0,78.67,0.007936507936507908,0.007905179507113247,-0.23169993950393286
2015-03-06,128.05,129.35,128.0,128.15,795.8,0.009055118110236293,0.009014366351488915,-0.22474289171203932
2015-03-09,128.95,129.0,128.95,129.0,113.49,0.00663285212641429,0.006610951551591931,-0.21960072595281377
2015-03-10,129.0,129.0,128.4,128.9,273.21,-0.0007751937984495916,-0.0007754944165303904,-0.22020568663036966
2015-03-11,135.34,129.0,128.58,128.58,306.08,-0.0024825446082233915,-0.002485631231601015,-0.22214156079854874
2015-03-12,126.61,126.61,126.61,126.61,105.15,-0.015321200808835034,-0.015439783181378898,-0.23405928614640115
2015-03-13,125.0,128.0,125.0,126.03,693.81,-0.0045809967617091996,-0.004591521682761449,-0.23756805807622572
2015-03-16,126.01,126.01,125.68,125.68,501.66,-0.002777116559549264,-0.0027809799020346174,-0.2396854204476715
2015-03-17,126.0,126.05,126.0,126.0,1.68,0.0025461489497136114,0.0025429130041123332,-0.2377495462794924
2015-03-18,122.04,125.99,122.0,122.0,24.92,-0.031746031746031744,-0.032260862218221435,-0.2619479733817307
2015-03-19,126.0,126.0,126.0,126.0,383.3,0.032786885245901676,0.03226086221822148,-0.2377495462794923
2015-03-20,121.0,126.0,121.0,126.0,1.35,0.0,0.0,-0.2377495462794923
2015-03-23,126.04,129.0,126.0,129.0,2.08,0.023809523809523725,0.023530497410194036,-0.21960072595281366
2015-03-24,127.01,127.5,126.96,127.0,621.53,-0.015503875968992276,-0.01562531790308087,-0.23169993950393286
2015-03-25,127.0,127.0,127.0,127.0,596.0,0.0,0.0,-0.23169993950393286
2015-03-26,127.0,128.0,125.3,127.0,271.93,0.0,0.0,-0.23169993950393286
2015-03-27,127.0,130.0,127.0,127.0,372.65,0.0,0.0,-0.23169993950393286
2015-03-30,126.0,126.01,126.0,126.0,1.23,-0.007874015748031482,-0.007905179507113261,-0.2377495462794924
2015-03-31,132.19,132.19,132.19,132.19,61.74,0.04912698412698413,0.047958374639830305,-0.20030248033877862
2015-04-01,138.79,138.79,138.79,138.79,65.67,0.049928133746879544,0.04872171777644018,-0.16037507562008535
2015-04-02,145.72,145.72,131.86,139.0,576.69,0.001513077311045441,0.0015119337629433027,-0.15910465819721786
2015-04-07,133.45,133.46,133.37,133.37,254.43,-0.040503597122302115,-0.041346712496388556,-0.19316394434361828
2015-04-08,138.5,138.5,129.0,137.0,48.8,0.027217515183324492,0.026853705193821666,-0.17120387174833707
2015-04-09,133.0,133.46,133.0,133.46,117.18,-0.025839416058394127,-0.026179118352664392,-0.192619479733818
2015-04-10,140.0,140.0,140.0,140.0,46.25,0.04900344672561063,0.04784061513384377,-0.15305505142165832
