Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Cumulative_Returns
2015-01-05,17.44,17.62,17.06,17.06,103.88,,,
2015-01-06,17.06,17.24,16.88,16.88,103.41,-0.010550996483001174,-0.010607052895722004,-0.010550996483001174
2015-01-07,16.97,16.97,16.03,16.03,109.89,-0.05035545023696675,-0.05166752254634939,-0.0603751465416178
2015-01-08,15.94,15.94,15.75,15.75,54.22,-0.017467248908296984,-0.01762160134981956,-0.07678780773739746
2015-01-09,15.25,15.25,15.25,15.25,740.65,-0.031746031746031744,-0.032260862218221435,-0.10609613130128959
2015-01-12,15.02,15.02,14.49,14.49,4.02,-0.049836065573770516,-0.05112074672082965,-0.15064478311840568
2015-01-13,14.99,14.38,14.25,14.25,1.88,-0.0165631469979296,-0.01670184961793147,-0.16471277842907395
2015-01-14,13.64,13.64,13.54,13.54,3.15,-0.04982456140350888,-0.05110863923053072,-0.2063305978898009
2015-01-15,13.43,13.78,13.12,13.45,1.96,-0.006646971935007406,-0.006669161436280843,-0.21160609613130155
2015-01-16,13.03,13.68,13.1,13.68,5.89,0.017100371747212018,0.01695580614655641,-0.19812426729191102
2015-01-19,14.35,14.99,14.07,14.24,1.77,0.040935672514619936,0.04011999378942536,-0.1652989449003518
2015-01-20,14.81,14.18,14.07,14.07,4.55,-0.011938202247190999,-0.012010034857532007,-0.17526377491207512
2015-01-21,14.42,14.13,13.97,14.06,9.13,-0.000710732054015617,-0.0007109847437788233,-0.17584994138335297
2015-01-22,14.5,14.05,13.97,13.97,1.03,-0.006401137980085347,-0.006421713113648395,-0.1811254396248535
2015-01-23,14.39,14.11,14.03,14.11,2.82,0.010021474588403745,0.00997159259585221,-0.17291910902696372
2015-01-26,14.49,14.47,14.16,14.34,1.86,0.016300496102055417,0.0161690693067518,-0.1594372801875732
2015-01-27,14.72,14.72,14.69,14.69,413.14,0.02440725244072528,0.02411415501431167,-0.1389214536928487
2015-01-28,15.0,15.0,14.81,15.0,7.36,0.021102791014295574,0.020883210916424262,-0.12075029308323548
2015-01-29,15.33,15.23,15.07,15.19,74.98,0.012666666666666604,0.01258711550547136,-0.10961313012895657
2015-01-30,15.43,15.23,14.93,15.17,2.72,-0.0013166556945358732,-0.0013175232472406023,-0.11078546307151227
2015-02-02,14.53,15.19,15.0,15.0,1.64,-0.011206328279498967,-0.01126959225823077,-0.1207502930832356
2015-02-03,14.61,15.0,15.0,15.0,2.51,0.0,0.0,-0.1207502930832356
2015-02-04,15.17,15.75,15.17,15.75,1.32,0.050000000000000044,0.04879016416943204,-0.07678780773739735
2015-02-05,15.39,15.57,15.38,15.54,53.61,-0.01333333333333342,-0.013423020332140774,-0.08909730363423218
2015-02-06,15.56,15.57,15.38,15.56,73.45,0.0012870012870014325,0.0012861738107443066,-0.08792497069167637
2015-02-09,14.98,15.47,14.98,15.47,21.37,-0.005784061696658127,-0.00580085416527082,-0.09320046893317702
2015-02-10,15.0,15.94,14.98,15.94,2.09,0.030381383322559685,0.02992900877709412,-0.06565064478311855
2015-02-11,15.93,15.94,15.93,15.94,5.07,0.0,0.0,-0.06565064478311855
2015-02-12,15.94,15.94,15.91,15.94,47.07,0.0,0.0,-0.06565064478311855
2015-02-13,15.94,15.94,15.16,15.16,44.42,-0.04893350062735258,-0.05017129314784339,-0.11137162954279034
2015-02-16,14.67,14.67,14.53,14.53,618.71,-0.04155672823219003,-0.042444902632034126,-0.1483001172332945
2015-02-17,14.2,14.81,14.2,14.72,12.26,0.013076393668272734,0.012991635718538836,-0.13716295427901537
2015-02-18,14.99,15.0,14.86,14.86,9.23,0.009510869565217295,0.009465925988882832,-0.1289566236811257
2015-02-19,14.55,15.0,14.55,14.99,4.06,0.008748317631224856,0.00871027282489332,-0.12133645955451366
2015-02-20,15.0,15.0,14.48,15.0,1.75,0.0006671114076051143,0.0006668889877037743,-0.12075029308323582
2015-02-23,15.45,15.45,15.0,15.0,1.72,0.0,0.0,-0.12075029308323582
2015-02-24,15.47,15.58,15.07,15.19,7.34,0.012666666666666604,0.01258711550547136,-0.1096131301289569
2015-02-25,15.19,15.47,15.19,15.47,38.92,0.018433179723502446,0.018265347977293404,-0.09320046893317713
2015-02-26,16.02,16.3,15.72,15.72,82.21,0.01616031027795728,0.016031122416085678,-0.07854630715123112
2015-02-27,15.38,15.47,15.19,15.38,5.9,-0.021628498727735312,-0.02186582292356251,-0.09847596717467777
2015-03-02,15.28,15.46,15.28,15.46,705.31,0.005201560468140354,0.0051880790817778995,-0.09378663540445509
2015-03-03,15.47,15.8,15.47,15.8,2.8,0.02199223803363526,0.021753896873645286,-0.07385697538100833
2015-03-04,15.84,15.84,15.75,15.75,36.83,-0.0031645569620253333,-0.0031695747612790672,-0.07678780773739757
2015-03-05,15.8,15.83,15.8,15.83,480.54,0.005079365079365017,0.005066508621278649,-0.07209847596717489
2015-03-06,16.03,16.83,16.03,16.83,2.28,0.06317119393556525,0.061256134309793736,-0.013481828839390753
2015-03-09,17.62,17.32,16.74,17.32,1.24,0.02911467617349972,0.028698894931574476,0.015240328253223634
2015-03-10,16.77,16.88,16.72,16.72,6.64,-0.03464203233256358,-0.0352562954777336,-0.019929660023446982
2015-03-11,15.94,17.16,15.89,17.16,566.22,0.026315789473684292,0.025975486403260736,0.0058616647127782695
2015-03-12,17.8,17.8,17.8,17.8,363.86,0.037296037296037365,0.03661736323822331,0.04337631887456017
2015-03-13,18.05,18.05,18.05,18.05,71.93,0.014044943820224809,0.013947227480850552,0.0580304806565064
2015-03-16,16.92,16.92,16.92,16.92,2.16,-0.06260387811634338,-0.06464933060081259,-0.008206330597889777
2015-03-17,17.15,17.15,17.15,17.15,87.88,0.013593380614657091,0.013501819433871584,0.00527549824150042
2015-03-18,16.08,16.08,16.08,16.08,1.24,-0.06239067055393588,-0.06442190986112863,-0.05744431418522877
2015-03-19,16.08,16.17,16.08,16.08,10.61,0.0,0.0,-0.05744431418522877
2015-03-20,16.82,16.22,16.08,16.22,873.82,0.008706467661691475,0.008668784936446485,-0.049237983587338996
2015-03-23,16.82,16.88,16.41,16.88,31.24,0.040690505548705236,0.03988444048054413,-0.010550996483001396
2015-03-24,17.19,17.5,17.19,17.49,42.44,0.036137440758293726,0.035499799862699535,0.025205158264946848
2015-03-25,16.88,16.97,16.88,16.88,884.88,-0.03487707261292161,-0.035499799862699584,-0.010550996483001507
2015-03-26,16.53,16.53,16.53,16.53,410.92,-0.020734597156398027,-0.020952577334878167,-0.031066822977725894
2015-03-27,16.88,16.88,16.88,16.88,1.46,0.02117362371445841,0.0209525773348781,-0.010550996483001507
2015-03-30,16.78,16.88,16.78,16.88,463.9,0.0,0.0,-0.010550996483001507
2015-03-31,16.24,16.88,16.24,16.88,11.01,0.0,0.0,-0.010550996483001507
2015-04-01,17.72,17.72,17.72,17.72,523.47,0.04976303317535535,0.04856445600912374,0.038686987104337156
2015-04-02,18.6,18.75,18.25,18.29,13.05,0.03216704288939054,0.03166051722583946,0.07209847596717411
2015-04-07,17.68,18.56,18.28,18.55,922.21,0.014215418261344981,0.014115326650669802,0.08733880422039797
2015-04-08,18.38,18.38,18.38,18.38,210.96,-0.009164420485175295,-0.009206672125903249,0.07737397420867453
2015-04-09,17.47,0.0,0.0,18.38,188.82,0.0,0.0,0.07737397420867453
2015-04-10,18.28,18.28,18.24,18.24,2.26,-0.007616974972796564,-0.007646132281355707,0.06916764361078465
2015-04-13,18.75,18.75,18.75,18.75,249.67,0.027960526315789602,0.027576767770234618,0.09906213364595473
2015-04-14,18.36,18.36,18.36,18.36,343.22,-0.02080000000000004,-0.021019367224075457,0.07620164126611884
2015-04-15,18.75,18.75,18.05,18.37,37.93,0.0005446623093683378,0.000544514034690024,0.07678780773739691
2015-04-16,18.37,19.27,19.22,19.22,667.69,0.04627109417528574,0.0452325043151121,0.12661195779601342
2015-04-17,19.28,19.28,19.22,19.22,660.02,0.0,0.0,0.12661195779601342
2015-04-20,19.58,19.59,19.58,19.59,458.32,0.019250780437044757,0.019067828414302962,0.14830011723329362
2015-04-21,18.79,18.84,18.79,18.84,677.35,-0.038284839203675314,-0.03903696280823235,0.10433763188745537
2015-04-22,19.7,19.7,18.89,19.5,559.13,0.035031847133758065,0.03443219642148422,0.1430246189917932
2015-04-23,19.22,19.5,19.22,19.5,695.55,0.0,0.0,0.1430246189917932
2015-04-24,19.23,19.23,18.98,19.22,12.77,-0.014358974358974375,-0.0144630620275547,0.12661195779601364
2015-04-27,18.95,19.23,18.95,19.22,2.48,0.0,0.0,0.12661195779601364
2015-04-28,19.22,19.22,18.98,19.22,2.53,0.0,0.0,0.12661195779601364
2015-04-29,19.22,19.22,19.22,19.22,3.6,0.0,0.0,0.12661195779601364
2015-04-30,18.78,19.72,19.22,19.41,21.8,0.009885535900104214,0.00983699363877261,0.13774912075029278
