"Date","Price","Open","High","Low","Vol.","Change %"
"20/06/2018","239.00","239.00","239.00","239.00","219.65K","0.00%"
"19/06/2018","239.00","239.00","239.00","239.00","56.13K","0.00%"
"14/06/2018","239.00","235.00","239.00","229.90","2.98M","0.00%"
"13/06/2018","239.00","239.00","239.00","239.00","1.15M","0.00%"
"12/06/2018","239.00","238.80","239.00","238.80","2.19M","1.36%"
"11/06/2018","235.80","235.80","235.80","235.80","59.70K","0.00%"
"08/06/2018","235.80","235.80","235.80","235.80","52.02K","-1.42%"
"07/06/2018","239.20","239.00","239.80","239.00","357.24K","4.00%"
"06/06/2018","230.00","229.00","230.00","229.00","2.96M","0.88%"
"05/06/2018","228.00","228.00","228.00","228.00","4.00M","2.24%"
"04/06/2018","223.00","229.60","223.00","220.40","3.60M","0.00%"
"01/06/2018","223.00","228.00","223.00","220.00","1.14M","-7.08%"
"31/05/2018","240.00","240.00","240.00","240.00","2.34M","-1.03%"
"30/05/2018","242.50","247.00","242.50","242.50","221.71K","-1.02%"
"28/05/2018","245.00","244.50","245.00","244.40","82.55K","0.41%"
"25/05/2018","244.00","245.00","245.00","244.00","1.24M","0.00%"
"24/05/2018","244.00","244.00","244.00","243.90","233.83K","0.00%"
"23/05/2018","244.00","244.00","244.00","244.00","13.60K","0.00%"
"22/05/2018","244.00","243.00","244.00","243.00","188.66K","-0.41%"
"21/05/2018","245.00","245.00","245.00","245.00","558.83K","0.00%"
"18/05/2018","245.00","245.00","245.00","245.00","322.84K","-1.21%"
"17/05/2018","248.00","245.00","248.00","245.00","697.70K","-0.80%"
"16/05/2018","250.00","250.00","250.00","250.00","113.64K","2.67%"
"15/05/2018","243.50","243.50","243.50","243.50","50.51K","0.00%"
"14/05/2018","243.50","245.00","245.00","243.50","436.91K","-0.61%"
"11/05/2018","245.00","247.50","248.00","245.00","4.03M","0.00%"
"10/05/2018","245.00","244.00","245.00","244.00","242.20K","-1.21%"
"09/05/2018","248.00","244.50","248.00","244.50","131.44K","0.40%"
"08/05/2018","247.00","258.00","258.00","247.00","924.77K","-0.40%"
"07/05/2018","248.00","245.60","248.00","245.60","340.93K","1.02%"
"04/05/2018","245.50","245.50","245.50","245.50","5.01M","0.12%"
"03/05/2018","245.20","240.20","245.20","240.20","544.04K","-1.09%"
"02/05/2018","247.90","246.00","248.00","245.00","8.58M","0.77%"
"30/04/2018","246.00","251.90","246.00","246.00","567.79K","0.41%"
"27/04/2018","245.00","250.00","245.00","245.00","75.98K","0.00%"
"26/04/2018","245.00","245.00","245.00","245.00","33.38K","0.00%"
"25/04/2018","245.00","249.00","249.30","245.00","1.20M","-1.21%"
"24/04/2018","248.00","248.00","248.00","248.00","15.89K","0.00%"
"23/04/2018","248.00","245.10","248.00","245.00","545.47K","-0.60%"
"20/04/2018","249.50","249.50","249.50","249.50","358.12K","-1.19%"
"19/04/2018","252.50","252.50","252.50","252.50","145.72K","1.41%"
"18/04/2018","249.00","245.00","249.00","245.00","321.36K","0.00%"
"17/04/2018","249.00","245.00","249.00","245.00","552.89K","-0.20%"
"16/04/2018","249.50","249.50","249.50","249.50","94.58K","-4.04%"
"13/04/2018","260.00","257.00","260.00","254.00","527.51K","0.78%"
"12/04/2018","258.00","255.10","258.00","255.10","62.64K","-0.77%"
"11/04/2018","260.00","255.00","260.00","255.00","240.54K","1.96%"
"10/04/2018","255.00","255.00","255.00","255.00","131.92K","1.19%"
