"Date","Price","Open","High","Low","Vol.","Change %"
"10/05/2017","108.81","105.60","109.18","105.60","792.95K","3.04%"
"09/05/2017","105.60","104.00","105.60","102.40","803.10K","1.54%"
"08/05/2017","104.00","102.08","104.00","102.00","3.53M","2.12%"
"05/05/2017","101.84","100.88","102.42","100.88","1.10M","-0.55%"
"04/05/2017","102.40","99.92","102.40","99.20","1.17M","3.22%"
"03/05/2017","99.21","98.80","99.40","98.80","965.19K","0.41%"
"02/05/2017","98.80","98.80","98.89","98.64","821.64K","0.40%"
"28/04/2017","98.41","98.40","98.92","98.40","3.01M","-0.17%"
"27/04/2017","98.58","98.56","98.58","98.54","634.74K","0.07%"
"26/04/2017","98.51","98.80","98.80","98.40","1.54M","0.11%"
"25/04/2017","98.40","100.00","100.00","98.40","939.34K","-0.40%"
"24/04/2017","98.80","97.92","98.80","97.92","406.09K","2.82%"
"21/04/2017","96.09","99.20","101.60","96.09","457.29K","-3.14%"
"20/04/2017","99.20","98.40","99.20","98.42","197.70K","0.81%"
"19/04/2017","98.40","98.40","99.04","98.40","2.75M","0.00%"
"18/04/2017","98.40","98.42","99.20","98.40","376.36K","0.00%"
"13/04/2017","98.40","97.60","98.42","98.40","1.61M","-0.40%"
"12/04/2017","98.80","97.60","98.80","97.60","2.14M","1.23%"
"11/04/2017","97.60","98.80","98.39","97.60","802.37K","-0.37%"
"10/04/2017","97.96","96.00","97.96","95.60","903.27K","-2.04%"
"07/04/2017","100.00","100.80","100.80","96.80","433.79K","0.30%"
"06/04/2017","99.70","100.00","100.08","99.70","483.84K","-0.14%"
"05/04/2017","99.84","100.00","100.00","99.84","418.89K","-0.16%"
"04/04/2017","100.00","100.00","100.00","99.60","256.70K","-0.12%"
"03/04/2017","100.12","104.00","104.00","100.12","284.79K","-1.46%"
"31/03/2017","101.60","104.01","104.04","101.60","793.97K","-3.05%"
"30/03/2017","104.80","104.80","104.80","104.00","621.47K","0.77%"
"29/03/2017","104.00","104.00","104.00","104.00","1.00M","0.00%"
"28/03/2017","104.00","104.59","104.59","104.00","983.63K","-0.01%"
"27/03/2017","104.01","104.01","104.40","104.01","466.86K","0.01%"
"24/03/2017","104.00","104.00","104.00","102.04","731.67K","0.00%"
"23/03/2017","104.00","104.00","104.00","102.70","529.92K","-0.01%"
"22/03/2017","104.01","104.00","104.01","103.92","988.50K","0.01%"
"21/03/2017","104.00","100.04","104.02","100.04","2.29M","0.00%"
"20/03/2017","104.00","102.82","104.00","102.15","1.93M","0.00%"
"17/03/2017","104.00","104.24","104.24","104.00","459.93K","-2.87%"
"16/03/2017","107.07","107.61","107.82","104.82","495.94K","2.40%"
"15/03/2017","104.56","104.41","104.82","104.41","628.20K","-0.23%"
"14/03/2017","104.80","104.14","104.85","104.14","886.72K","0.77%"
"13/03/2017","104.00","106.38","106.56","104.00","1.20M","0.00%"
"10/03/2017","104.00","104.00","107.19","100.00","1.39M","-0.28%"
"09/03/2017","104.29","110.40","110.40","104.29","742.89K","-6.75%"
"08/03/2017","111.84","104.00","111.84","104.00","4.86M","4.99%"
"07/03/2017","106.52","105.60","106.52","104.40","5.82M","2.38%"
"06/03/2017","104.04","103.12","104.40","103.12","3.63M","0.89%"
"03/03/2017","103.12","103.36","103.60","102.40","4.24M","-0.08%"
"02/03/2017","103.20","103.20","103.20","103.20","171.22K","1.71%"
"01/03/2017","101.46","100.80","103.36","101.46","533.94K","-1.84%"
"28/02/2017","103.36","105.60","105.60","103.36","4.80M","-2.12%"
"27/02/2017","105.60","104.00","105.60","104.00","4.58M","1.54%"
"24/02/2017","104.00","104.80","104.81","104.00","540.13K","-2.98%"
"23/02/2017","107.19","105.61","108.81","104.00","4.75M","3.08%"
"22/02/2017","103.99","100.15","103.99","100.15","1.42M","3.99%"
"21/02/2017","100.00","95.92","100.71","97.60","5.22M","4.33%"
"20/02/2017","95.85","94.40","96.60","94.40","1.20M","4.18%"
"17/02/2017","92.00","89.60","92.00","89.60","813.17K","1.75%"
"16/02/2017","90.42","93.58","93.58","90.42","463.68K","-3.81%"
"15/02/2017","94.00","94.72","94.00","89.98","1.73M","4.14%"
"14/02/2017","90.26","90.35","94.40","90.26","6.89M","-4.99%"
"13/02/2017","95.00","96.08","96.08","95.00","289.79K","-5.00%"
"10/02/2017","100.00","101.60","102.39","97.84","683.04K","-2.89%"
"09/02/2017","102.98","100.00","103.84","100.00","4.50M","-0.98%"
"08/02/2017","104.00","104.72","104.72","103.60","1.05M","-0.69%"
"07/02/2017","104.72","105.20","105.20","103.96","1.30M","-1.95%"
"06/02/2017","106.80","107.12","107.19","105.12","589.11K","0.29%"
"03/02/2017","106.49","111.92","111.92","106.49","128.39K","-1.06%"
"02/02/2017","107.63","102.51","107.63","102.49","841.83K","-0.23%"
"01/02/2017","107.88","113.55","107.89","107.88","998.45K","-3.54%"
"31/01/2017","111.84","113.60","113.60","107.92","13.41M","-1.55%"
"30/01/2017","113.60","113.61","113.61","113.60","411.90K","-0.02%"
"27/01/2017","113.62","113.60","113.62","113.60","4.96M","-0.33%"
"26/01/2017","114.00","113.60","114.01","113.60","773.20K","-0.02%"
"25/01/2017","114.02","114.00","114.02","113.62","435.10K","0.02%"
"24/01/2017","114.00","113.13","114.00","113.13","5.01M","-1.38%"
"23/01/2017","115.60","112.45","115.60","112.45","580.82K","1.72%"
"20/01/2017","113.65","113.60","113.80","113.60","529.90K","0.04%"
"19/01/2017","113.60","113.60","113.64","113.60","2.91M","-0.42%"
"18/01/2017","114.08","113.60","114.08","113.60","283.28K","0.99%"
"17/01/2017","112.96","113.68","113.68","112.96","504.84K","-0.56%"
"16/01/2017","113.60","113.60","113.74","113.60","836.83K","-0.12%"
"13/01/2017","113.74","113.60","114.00","112.80","24.55M","0.12%"
"12/01/2017","113.60","113.60","113.60","113.60","195.10K","0.00%"
"11/01/2017","113.60","113.60","113.60","113.60","1.04M","0.00%"
"10/01/2017","113.60","113.60","113.60","113.60","1.26M","0.00%"
"09/01/2017","113.60","113.60","113.63","113.60","2.08M","0.00%"
"06/01/2017","113.60","113.61","113.61","113.60","1.82M","0.00%"
"05/01/2017","113.60","113.61","113.83","113.60","735.06K","0.00%"
"04/01/2017","113.60","113.60","113.60","113.60","1.99M","0.00%"
"03/01/2017","113.60","113.68","113.76","113.60","337.96K","-4.05%"
"30/12/2016","118.39","113.60","118.39","112.88","1.82M","4.22%"
"29/12/2016","113.60","113.99","114.40","113.60","267.39K","-0.02%"
"28/12/2016","113.62","113.60","113.62","111.21","635.95K","3.25%"
"23/12/2016","110.04","113.60","113.60","109.60","2.24M","-3.13%"
"22/12/2016","113.60","113.60","113.60","113.60","724.36K","0.00%"
"21/12/2016","113.60","113.60","113.60","113.60","362.41K","0.00%"
"20/12/2016","113.60","113.60","113.61","113.60","7.79M","0.00%"
"19/12/2016","113.60","113.61","113.76","113.60","269.82K","0.00%"
"16/12/2016","113.60","114.40","114.40","113.60","2.26M","0.00%"
"15/12/2016","113.60","112.41","114.80","112.41","2.45M","-0.73%"
"14/12/2016","114.44","114.26","115.20","114.26","1.13M","-1.35%"
"13/12/2016","116.01","116.00","116.01","115.84","6.12M","0.01%"
"09/12/2016","116.00","113.70","116.00","113.61","4.42M","2.08%"
"08/12/2016","113.64","116.40","117.20","113.64","576.70K","-0.32%"
"07/12/2016","114.01","114.56","116.00","114.01","6.63M","-1.03%"
"06/12/2016","115.20","114.49","116.80","114.49","6.08M","-0.69%"
"05/12/2016","116.00","115.92","116.40","114.41","12.54M","1.35%"
"02/12/2016","114.45","109.76","114.56","109.76","1.97M","0.03%"
"01/12/2016","114.42","114.41","114.60","114.41","2.19M","-1.36%"
"30/11/2016","116.00","113.69","116.00","113.69","2.52M","1.40%"
"29/11/2016","114.40","112.81","114.40","112.81","937.05K","1.41%"
"28/11/2016","112.81","112.80","112.92","112.80","2.24M","0.00%"
"25/11/2016","112.81","112.34","112.81","112.80","3.03M","0.01%"
"24/11/2016","112.80","112.80","112.81","112.80","413.14K","-0.23%"
"23/11/2016","113.06","112.89","113.60","112.89","762.41K","0.23%"
"22/11/2016","112.80","112.80","112.81","112.80","2.58M","-0.01%"
"21/11/2016","112.81","112.82","112.92","112.80","2.64M","0.00%"
"18/11/2016","112.81","112.00","112.88","112.00","1.00M","-0.12%"
"17/11/2016","112.95","112.80","112.95","112.80","1.01M","-0.59%"
"16/11/2016","113.62","113.65","115.20","113.62","818.90K","-0.20%"
"15/11/2016","113.85","113.60","114.40","113.60","636.40K","0.22%"
"14/11/2016","113.60","113.60","113.61","113.60","997.91K","0.00%"
"11/11/2016","113.60","113.60","113.61","113.60","700.33K","0.00%"
"10/11/2016","113.60","114.63","114.64","113.60","1.49M","-1.05%"
"09/11/2016","114.80","112.40","115.18","113.52","526.01K","-0.35%"
"08/11/2016","115.20","113.60","115.21","113.60","2.67M","1.41%"
"07/11/2016","113.60","113.60","113.63","113.60","656.82K","0.00%"
"04/11/2016","113.60","113.66","114.28","113.60","175.10K","-0.60%"
"03/11/2016","114.29","114.42","116.00","114.03","5.18M","-1.47%"
"02/11/2016","116.00","116.80","116.80","115.32","309.63K","-0.69%"
"01/11/2016","116.81","116.80","116.81","115.12","5.23M","-0.08%"
"31/10/2016","116.90","114.46","117.35","114.46","669.07K","0.09%"
"28/10/2016","116.80","116.00","116.80","116.00","474.36K","0.00%"
"27/10/2016","116.80","118.39","117.20","115.20","894.33K","0.00%"
"26/10/2016","116.80","113.78","116.80","113.78","1.73M","0.34%"
"25/10/2016","116.40","114.40","116.40","114.40","504.46K","0.00%"
"24/10/2016","116.40","116.00","116.40","116.00","593.17K","0.34%"
"21/10/2016","116.00","116.00","116.00","116.00","139.34K","0.00%"
"20/10/2016","116.00","116.00","116.00","116.00","88.23K","0.00%"
"19/10/2016","116.00","116.00","116.01","115.92","733.34K","0.00%"
"18/10/2016","116.00","115.24","116.00","115.24","548.49K","0.66%"
"17/10/2016","115.24","117.12","117.12","114.86","998.15K","-3.13%"
"14/10/2016","118.96","125.20","131.20","118.96","1.01M","-0.34%"
"13/10/2016","119.36","114.50","119.36","117.59","369.52K","0.83%"
"12/10/2016","118.38","117.58","118.38","116.66","607.55K","-0.08%"
"11/10/2016","118.48","118.79","119.99","118.40","828.83K","0.06%"
"10/10/2016","118.41","117.59","118.84","117.59","1.46M","1.52%"
"07/10/2016","116.64","116.64","116.80","116.27","805.39K","-0.12%"
"06/10/2016","116.78","116.00","116.78","116.00","482.83K","0.12%"
"05/10/2016","116.64","115.20","116.80","115.20","1.52M","-0.03%"
"04/10/2016","116.68","116.00","116.68","115.60","2.39M","-2.77%"
"30/09/2016","120.00","116.00","120.00","114.24","2.97M","3.15%"
"29/09/2016","116.34","116.00","117.03","116.00","1.06M","-1.07%"
"28/09/2016","117.60","115.60","117.84","115.60","3.33M","1.36%"
"27/09/2016","116.02","115.20","116.80","115.20","1.40M","0.02%"
"26/09/2016","116.00","114.80","116.00","114.80","2.84M","1.03%"
"23/09/2016","114.82","114.43","114.96","114.43","2.61M","0.02%"
"22/09/2016","114.80","113.63","115.12","113.60","5.40M","1.03%"
"21/09/2016","113.63","113.60","114.00","113.60","3.01M","-0.92%"
"20/09/2016","114.68","116.00","116.39","114.68","2.28M","-0.01%"
"19/09/2016","114.69","118.39","116.80","114.11","3.08M","-1.13%"
"16/09/2016","116.00","113.12","116.00","113.12","4.66M","2.38%"
"15/09/2016","113.30","112.86","113.30","112.85","2.48M","0.00%"
"14/09/2016","113.30","113.19","113.99","113.19","524.28K","-0.09%"
"09/09/2016","113.40","113.60","114.00","113.00","754.09K","-0.53%"
"08/09/2016","114.00","112.00","114.00","112.00","1.48M","1.64%"
"07/09/2016","112.16","112.00","112.68","111.60","1.80M","0.13%"
"06/09/2016","112.01","112.00","112.48","112.00","933.73K","0.01%"
"05/09/2016","112.00","110.97","112.10","110.97","419.17K","-0.71%"
"02/09/2016","112.80","111.28","112.80","111.28","1.26M","0.00%"
"01/09/2016","112.80","112.24","113.18","112.24","5.61M","0.70%"
"31/08/2016","112.02","112.00","112.40","112.00","10.11M","0.02%"
"30/08/2016","112.00","112.00","112.01","111.96","1.66M","1.25%"
"29/08/2016","110.62","110.53","112.00","110.53","1.16M","-1.27%"
"26/08/2016","112.04","110.26","112.40","110.26","5.81M","-0.43%"
"25/08/2016","112.52","112.05","113.20","112.05","1.01M","-0.78%"
"24/08/2016","113.40","112.00","113.40","112.00","5.47M","1.02%"
"23/08/2016","112.26","111.99","112.40","111.99","4.65M","0.23%"
"22/08/2016","112.00","109.81","112.00","109.60","7.38M","1.44%"
"19/08/2016","110.41","107.29","112.00","107.29","748.21K","2.52%"
"18/08/2016","107.70","107.62","112.00","107.62","7.25M","0.06%"
"17/08/2016","107.64","107.52","108.00","107.12","617.48K","0.11%"
"16/08/2016","107.52","107.20","107.60","107.12","860.57K","1.11%"
"15/08/2016","106.34","106.40","106.40","106.09","1.14M","1.86%"
"12/08/2016","104.40","104.01","105.52","104.01","475.39K","-1.08%"
"11/08/2016","105.54","106.40","106.40","105.54","735.48K","-0.77%"
"10/08/2016","106.36","104.28","106.36","104.28","550.33K","2.03%"
"09/08/2016","104.24","102.08","104.25","102.08","840.10K","0.23%"
"08/08/2016","104.00","104.80","104.80","102.56","754.71K","-2.27%"
"05/08/2016","106.42","109.59","106.46","106.40","344.67K","-1.46%"
"04/08/2016","108.00","106.40","108.00","106.40","1.57M","1.85%"
"03/08/2016","106.04","104.01","108.80","104.01","868.50K","-0.43%"
"02/08/2016","106.50","110.38","108.09","106.50","1.08M","-0.65%"
"01/08/2016","107.20","111.88","110.40","107.20","624.43K","-2.89%"
