"Date","Price","Open","High","Low","Vol.","Change %"
"25/11/2024","25.50","25.50","25.50","25.50","772.97K","0.00%"
"22/11/2024","25.50","25.50","25.50","25.50","685.74K","0.00%"
"21/11/2024","25.50","25.50","25.50","25.50","48.55K","0.00%"
"20/11/2024","25.50","25.50","25.50","25.50","84.69K","0.00%"
"19/11/2024","25.50","25.50","25.50","25.50","217.23K","0.00%"
"18/11/2024","25.50","25.50","25.50","25.50","655.87K","0.00%"
"15/11/2024","25.50","25.50","25.50","25.50","419.06K","0.00%"
"14/11/2024","25.50","25.50","25.50","25.50","224.30K","0.00%"
"13/11/2024","25.50","25.50","25.50","25.50","959.52K","0.00%"
"12/11/2024","25.50","25.50","25.50","25.50","265.42K","0.00%"
"11/11/2024","25.50","26.00","25.50","25.50","232.15K","-1.92%"
"08/11/2024","26.00","26.00","26.00","26.00","75.26K","0.00%"
"07/11/2024","26.00","26.00","26.00","26.00","136.32K","0.00%"
"06/11/2024","26.00","24.20","26.00","26.00","802.61K","7.44%"
"05/11/2024","24.20","24.20","24.20","24.20","228.77K","0.00%"
"04/11/2024","24.20","24.20","24.20","24.20","657.54K","0.00%"
"01/11/2024","24.20","24.20","24.20","24.20","18.95K","0.00%"
"31/10/2024","24.20","24.20","24.20","24.20","367.37K","0.00%"
"30/10/2024","24.20","24.20","24.20","24.20","663.37K","0.00%"
"29/10/2024","24.20","24.20","24.20","24.20","58.51K","0.00%"
"28/10/2024","24.20","24.20","24.20","24.20","241.41K","0.00%"
"25/10/2024","24.20","24.20","24.40","24.20","2.27M","0.00%"
"24/10/2024","24.20","24.20","24.20","24.20","820.93K","0.00%"
"23/10/2024","24.20","24.20","24.20","24.20","9.23M","0.00%"
"22/10/2024","24.20","24.20","24.20","24.20","103.79K","0.00%"
"21/10/2024","24.20","24.20","24.20","24.20","21.57K","0.00%"
"18/10/2024","24.20","24.20","24.20","24.20","84.42K","0.00%"
"17/10/2024","24.20","24.20","24.20","24.20","21.52K","0.00%"
"16/10/2024","24.20","24.20","24.20","24.20","231.83K","0.00%"
"15/10/2024","24.20","24.20","24.20","24.20","390.76K","0.00%"
"14/10/2024","24.20","24.00","24.20","24.20","875.00K","0.83%"
"11/10/2024","24.00","24.00","24.00","24.00","68.63K","0.00%"
"10/10/2024","24.00","24.00","24.00","24.00","36.73K","0.00%"
"09/10/2024","24.00","24.00","24.00","24.00","87.78K","0.00%"
"08/10/2024","24.00","24.00","24.00","24.00","357.24K","0.00%"
"07/10/2024","24.00","24.00","24.00","24.00","191.19K","0.00%"
"04/10/2024","24.00","24.00","24.00","24.00","246.52K","0.00%"
"03/10/2024","24.00","24.00","24.00","24.00","324.09K","0.00%"
"02/10/2024","24.00","24.00","24.00","24.00","1.02M","0.00%"
"30/09/2024","24.00","24.00","24.00","24.00","510.83K","0.00%"
"27/09/2024","24.00","24.00","24.00","24.00","209.86K","0.00%"
"26/09/2024","24.00","24.00","24.00","24.00","45.82K","0.00%"
"25/09/2024","24.00","24.00","24.00","24.00","281.24K","0.00%"
"24/09/2024","24.00","24.00","24.00","24.00","4.04M","0.00%"
"23/09/2024","24.00","24.00","24.00","24.00","460.26K","0.00%"
"20/09/2024","24.00","24.00","24.00","24.00","722.60K","0.00%"
"19/09/2024","24.00","24.00","24.00","24.00","4.10M","0.00%"
"18/09/2024","24.00","24.00","24.00","24.00","14.46M","0.00%"
"17/09/2024","24.00","23.75","24.40","23.75","16.34M","1.05%"
"13/09/2024","23.75","21.60","23.75","22.00","14.60M","9.95%"
"12/09/2024","21.60","21.60","21.60","21.60","831.33K","0.00%"
"11/09/2024","21.60","21.90","21.60","21.60","1.86M","-1.37%"
"10/09/2024","21.90","21.90","21.90","21.90","149.68K","0.00%"
"09/09/2024","21.90","21.90","21.90","21.90","478.44K","0.00%"
"06/09/2024","21.90","20.90","21.90","21.90","422.47K","4.78%"
"05/09/2024","20.90","20.90","20.90","20.90","690.14K","0.00%"
"04/09/2024","20.90","20.90","20.90","20.90","265.07K","0.00%"
