"Date","Price","Open","High","Low","Vol.","Change %"
"18/11/2020","3.350","3.250","3.350","3.260","8.48M","3.08%"
"17/11/2020","3.250","3.360","3.350","3.160","8.07M","-3.27%"
"16/11/2020","3.360","3.420","3.360","3.110","13.34M","-1.75%"
"13/11/2020","3.420","3.800","3.990","3.420","19.69M","-10.00%"
"12/11/2020","3.800","3.500","3.800","3.500","14.74M","8.57%"
"11/11/2020","3.500","3.350","3.500","3.290","18.11M","4.48%"
"10/11/2020","3.350","3.390","3.350","3.200","10.37M","-1.18%"
"09/11/2020","3.390","3.100","3.390","3.140","17.85M","9.35%"
"06/11/2020","3.100","3.050","3.100","3.000","15.95M","1.64%"
"05/11/2020","3.050","3.050","3.120","2.860","991.26K","0.00%"
"04/11/2020","3.050","2.900","3.050","2.990","1.04M","5.17%"
"03/11/2020","2.900","2.820","2.900","2.790","6.35M","2.84%"
"02/11/2020","2.820","3.130","2.990","2.820","10.52M","-9.90%"
"30/10/2020","3.130","2.910","3.150","3.000","7.94M","7.56%"
"28/10/2020","2.910","2.650","2.910","2.640","9.66M","9.81%"
"27/10/2020","2.650","2.500","2.650","2.470","10.23M","6.00%"
"26/10/2020","2.500","2.440","2.500","2.300","8.32M","2.46%"
"23/10/2020","2.440","2.440","2.440","2.300","937.84K","0.00%"
"22/10/2020","2.440","2.260","2.440","2.300","4.13M","7.96%"
"21/10/2020","2.260","2.350","2.280","2.250","3.21M","-3.83%"
"20/10/2020","2.350","2.310","2.400","2.290","6.40M","1.73%"
"19/10/2020","2.310","2.350","2.350","2.290","7.03M","-1.70%"
"16/10/2020","2.350","2.260","2.350","2.230","11.51M","3.98%"
"15/10/2020","2.260","2.260","2.330","2.250","453.58K","0.00%"
"14/10/2020","2.260","2.350","2.260","2.240","1.68M","-3.83%"
"13/10/2020","2.350","2.310","2.350","2.310","11.23M","1.73%"
"12/10/2020","2.310","2.260","2.310","2.280","5.51M","2.21%"
"09/10/2020","2.260","2.330","2.280","2.220","11.58M","-3.00%"
"08/10/2020","2.330","2.200","2.350","2.200","7.70M","5.91%"
"07/10/2020","2.200","2.290","2.280","2.140","13.45M","-3.93%"
"06/10/2020","2.290","2.140","2.290","2.160","19.17M","7.01%"
"05/10/2020","2.140","2.100","2.170","2.090","34.48M","1.90%"
"02/10/2020","2.100","2.190","2.100","2.050","11.31M","-4.11%"
"30/09/2020","2.190","2.100","2.190","2.150","2.52M","4.29%"
"29/09/2020","2.100","2.100","2.100","2.050","24.46M","0.00%"
"28/09/2020","2.100","2.100","2.100","2.020","27.85M","0.00%"
"25/09/2020","2.100","2.100","2.100","2.100","1.82M","0.00%"
"24/09/2020","2.100","2.100","2.110","2.080","1.43M","0.00%"
"23/09/2020","2.100","2.060","2.100","2.100","356.12K","1.94%"
"22/09/2020","2.060","2.040","2.060","2.040","20.53M","0.98%"
"21/09/2020","2.040","2.060","2.060","2.040","1.37M","-0.97%"
"18/09/2020","2.060","2.040","2.060","2.060","29.27M","0.98%"
"17/09/2020","2.040","2.050","2.050","2.040","20.55M","-0.49%"
"16/09/2020","2.050","2.050","2.060","2.050","30.33M","0.00%"
"15/09/2020","2.050","2.030","2.060","2.050","3.39M","0.99%"
"14/09/2020","2.030","2.200","2.170","2.030","3.12M","-7.73%"
"11/09/2020","2.200","2.150","2.200","2.190","3.34M","2.33%"
"10/09/2020","2.150","2.260","2.200","2.150","3.15M","-4.87%"
"09/09/2020","2.260","2.200","2.260","2.150","3.62M","2.73%"
"08/09/2020","2.200","2.260","2.260","2.130","13.82M","-2.65%"
"07/09/2020","2.260","2.200","2.260","2.200","5.48M","2.73%"
"04/09/2020","2.200","2.200","2.200","2.100","9.74M","0.00%"
"03/09/2020","2.200","2.100","2.200","2.100","10.73M","4.76%"
"02/09/2020","2.100","2.150","2.100","2.060","1.33M","-2.33%"
"01/09/2020","2.150","2.200","2.150","2.030","7.68M","-2.27%"
"31/08/2020","2.200","2.150","2.200","2.000","7.87M","2.33%"
"28/08/2020","2.150","2.100","2.150","2.050","8.13M","2.38%"
"27/08/2020","2.100","2.070","2.100","2.000","6.72M","1.45%"
"26/08/2020","2.070","2.050","2.070","2.050","5.49M","0.98%"
"25/08/2020","2.050","2.050","2.050","2.040","2.32M","0.00%"
"24/08/2020","2.050","2.030","2.050","2.010","1.47M","0.99%"
"21/08/2020","2.030","2.000","2.050","2.000","2.08M","1.50%"
"20/08/2020","2.000","2.000","2.000","2.000","5.32M","0.00%"
"19/08/2020","2.000","2.000","2.000","2.000","1.78M","0.00%"
"18/08/2020","2.000","2.060","2.010","2.000","661.87K","-2.91%"
"17/08/2020","2.060","2.020","2.060","2.020","2.06M","1.98%"
"14/08/2020","2.020","2.040","2.050","2.000","7.43M","-0.98%"
"13/08/2020","2.040","2.000","2.040","1.950","3.74M","2.00%"
"12/08/2020","2.000","2.000","2.000","2.000","4.55M","0.00%"
"11/08/2020","2.000","2.050","2.020","2.000","8.79M","-2.44%"
"10/08/2020","2.050","2.020","2.050","2.000","2.09M","1.49%"
"07/08/2020","2.020","1.900","2.020","1.980","5.01M","6.32%"
"06/08/2020","1.900","1.900","1.910","1.900","2.07M","0.00%"
"05/08/2020","1.900","1.940","1.950","1.900","7.79M","-2.06%"
"04/08/2020","1.940","1.910","1.940","1.900","6.10M","1.57%"
"03/08/2020","1.910","1.950","1.980","1.900","3.29M","-2.05%"
"29/07/2020","1.950","1.950","1.950","1.870","5.70M","0.00%"
"28/07/2020","1.950","1.930","1.950","1.870","2.36M","1.04%"
"27/07/2020","1.930","1.900","1.930","1.850","3.47M","1.58%"
"24/07/2020","1.900","1.920","1.900","1.900","893.73K","-1.04%"
"23/07/2020","1.920","1.900","1.920","1.920","1.56M","1.05%"
"22/07/2020","1.900","1.900","1.900","1.900","8.04M","0.00%"
"21/07/2020","1.900","1.900","1.900","1.850","3.20M","0.00%"
"20/07/2020","1.900","1.900","1.900","1.900","3.44M","0.00%"
"17/07/2020","1.900","1.900","1.900","1.840","6.15M","0.00%"
"16/07/2020","1.900","1.900","1.900","1.840","9.34M","0.00%"
"15/07/2020","1.900","1.890","1.900","1.890","9.34M","0.53%"
"14/07/2020","1.890","1.900","1.900","1.830","3.89M","-0.53%"
"13/07/2020","1.900","1.900","1.900","1.860","33.28M","0.00%"
"10/07/2020","1.900","1.900","1.900","1.890","5.97M","0.00%"
"09/07/2020","1.900","1.900","1.900","1.800","7.06M","0.00%"
"08/07/2020","1.900","1.780","1.920","1.810","9.45M","6.74%"
"07/07/2020","1.780","1.710","1.780","1.720","1.93M","4.09%"
"06/07/2020","1.710","1.800","1.710","1.700","4.02M","-5.00%"
"03/07/2020","1.800","1.760","1.800","1.800","944.16K","2.27%"
"02/07/2020","1.760","1.890","1.850","1.750","1.62M","-6.88%"
"01/07/2020","1.890","1.930","1.900","1.830","10.34M","-2.07%"
"30/06/2020","1.930","1.900","1.930","1.840","10.22M","1.58%"
"29/06/2020","1.900","1.860","1.900","1.830","8.34M","2.15%"
"26/06/2020","1.860","1.830","1.860","1.840","6.68M","1.64%"
"25/06/2020","1.830","1.800","1.830","1.800","4.00M","1.67%"
